competênciamov;região;uf;município;seção;subclasse;saldomovimentação;cbo2002ocupação;categoria;graudeinstrução;idade;horascontratuais;raçacor;sexo;tipoempregador;tipoestabelecimento;tipomovimentação;tipodedeficiência;indtrabintermitente;indtrabparcial;salário;tamestabjan;indicadoraprendiz;origemdainformação;competênciadec;competênciaexc;indicadordeexclusão;indicadordeforadoprazo;unidadesaláriocódigo;valorsaláriofixo
202109;3;35;354850;N;8291100;-1;391115;101;7;40;44,00;1;1;0;1;32;0;0;0;1392,02;7;0;1;202109;202301;1;0;5;1392,02
202109;3;35;352430;P;8599601;-1;333105;101;7;41;44,00;1;3;0;1;31;0;0;0;2306,57;2;0;1;202201;202301;1;1;5;2306,57
202109;3;35;352430;P;8599601;-1;333105;101;7;43;44,00;1;1;0;1;31;0;0;0;2306,57;2;0;1;202201;202301;1;1;5;2306,57
202109;5;52;520870;G;4754703;-1;414110;101;7;25;44,00;1;1;0;1;31;0;0;0;1168,74;3;0;1;202109;202301;1;0;5;1168,74
202109;3;35;355410;O;8412400;1;331110;101;7;24;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;33;330455;N;7810800;1;252405;101;7;26;44,00;3;3;0;1;97;0;0;0;1300,00;2;0;1;202109;202301;1;0;5;1300,00
202109;3;35;355410;O;8412400;1;331110;101;7;22;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;7;37;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;7;28;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;2;29;292530;I;5510801;1;513405;101;3;30;40,00;1;1;0;1;97;0;0;0;1300,00;5;0;1;202109;202301;1;0;5;1300,00
202109;3;35;355410;O;8412400;1;334115;101;7;26;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;411005;101;7;39;44,00;6;3;0;1;97;0;0;0;1226,61;2;0;1;202206;202301;1;1;5;1226,61
202109;3;35;355410;O;8412400;1;331110;101;8;51;44,00;6;3;0;1;97;0;0;0;1538,12;2;0;1;202206;202301;1;1;5;1538,12
202109;3;35;351880;C;1733800;-1;521110;101;7;25;44,00;1;3;0;1;31;0;0;0;1461,20;5;0;1;202202;202301;1;1;5;1461,20
202109;3;35;355410;O;8412400;1;331110;101;7;27;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;9;47;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;7;47;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;4;41;411520;Q;8630503;1;422110;101;7;25;44,00;6;3;0;1;97;0;0;0;1222,37;1;0;1;202109;202301;1;0;5;1222,37
202109;2;29;290390;G;4744005;-1;514320;101;7;42;44,00;2;3;0;1;31;0;0;0;1150,00;4;0;1;202110;202301;1;1;5;1150,00
202109;3;35;355410;O;8412400;1;331110;101;7;40;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;334115;101;7;22;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;8;40;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;351620;G;4781400;1;411005;101;7;19;44,00;6;1;0;1;97;0;0;0;1163,55;2;0;1;202109;202301;1;0;5;1163,55
202109;2;23;230440;F;4221903;-1;732120;101;7;47;44,00;3;1;0;1;40;0;0;0;1906,79;8;0;1;202109;202301;1;0;5;1906,79
202109;3;35;355410;O;8412400;1;334115;101;9;28;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;7;21;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;7;40;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;8;31;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;334115;101;7;21;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;2;27;270690;P;8599604;1;717020;101;3;33;44,00;6;1;0;1;97;0;0;0;1200,00;1;0;1;202112;202301;1;1;5;1200,00
202109;4;43;431245;P;8513900;1;231110;101;9;53;44,00;1;3;0;1;97;0;0;9;;4;0;1;202209;202301;1;1;99;
202109;3;35;355410;O;8412400;1;331110;101;7;24;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;7;50;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;4;43;431560;C;1020102;-1;841484;111;2;43;44,00;2;3;0;1;43;0;1;9;1408,00;8;0;1;202109;202301;1;0;1;6,40
202109;3;35;355410;O;8412400;1;331110;101;8;53;44,00;6;1;0;1;97;0;0;0;1538,12;2;0;1;202206;202301;1;1;5;1538,12
202109;3;35;355410;O;8412400;1;334115;101;7;46;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;7;23;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;411005;101;9;42;44,00;1;3;0;1;97;0;0;0;1226,61;2;0;1;202206;202301;1;1;5;1226,61
202109;2;29;292810;G;4744005;-1;421125;101;7;25;44,00;3;3;0;1;31;0;0;0;1150,00;6;0;1;202110;202301;1;1;5;1150,00
202109;3;35;355410;P;8599601;1;333105;111;7;40;44,00;1;1;0;1;97;0;1;9;2424,40;3;0;1;202109;202301;1;0;1;11,02
202109;3;31;315670;G;4784900;1;121010;101;7;50;44,00;3;3;0;1;97;0;0;0;1100,00;1;0;1;202111;202301;1;1;5;1100,00
202109;3;33;330455;H;5212500;-1;783225;101;6;20;44,00;3;1;0;1;31;0;0;0;1138,73;7;0;1;202111;202301;1;1;5;1138,73
202109;3;35;355410;O;8412400;1;331110;101;9;32;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;33;330455;G;4712100;-1;760305;101;7;36;42,50;1;1;0;1;31;0;0;0;1246,00;1;0;1;202111;202301;1;1;5;1246,00
202109;3;35;355030;N;7820500;1;414140;106;7;19;44,00;3;3;0;1;97;0;0;0;1456,22;9;0;1;202109;202301;1;0;5;1456,22
202109;3;35;355030;G;4761003;1;521110;101;7;23;36,00;1;3;0;1;97;0;0;0;1810,00;3;0;1;202109;202301;1;0;5;1810,00
202109;4;42;420455;G;4671100;1;773125;101;7;18;44,00;1;3;0;1;97;0;0;0;1455,00;1;0;1;202109;202301;1;0;5;1455,00
202109;2;23;230370;C;1411801;-1;782305;101;7;46;44,00;3;1;0;1;32;0;0;0;1461,36;8;0;1;202109;202301;1;0;5;1461,36
202109;3;35;355410;O;8412400;1;331110;101;9;23;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;2;29;291170;N;8011101;1;517330;101;7;25;44,00;6;1;0;1;97;0;0;0;1100,00;3;0;1;202109;202301;1;0;5;1100,00
202109;2;25;250750;N;7723300;1;763015;101;4;44;44,00;3;3;0;1;97;0;0;0;1251,00;3;0;1;202109;202301;1;0;5;1251,00
202109;4;43;431490;N;8111700;1;514310;101;7;38;44,00;6;1;0;1;97;0;0;0;1251,00;4;0;1;202109;202301;1;0;5;1251,00
202109;2;22;221100;O;8411600;1;411010;101;9;58;40,00;3;3;0;1;97;0;0;0;1981,01;3;0;1;202111;202301;1;1;5;1981,01
202109;3;35;355410;O;8412400;1;331110;101;7;19;44,00;6;1;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;2;29;291080;G;4781400;1;521110;101;7;27;44,00;6;3;0;1;97;0;0;0;1060,00;3;0;1;202204;202301;1;1;5;1060,00
202109;3;35;355410;O;8412400;1;331110;101;7;43;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;7;38;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;8;40;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355030;N;7820500;-1;411005;101;7;32;24,00;1;1;0;1;32;1;0;0;688,65;10;0;1;202109;202301;1;0;5;688,65
202109;3;35;355410;O;8412400;1;334115;101;7;51;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;31;315180;S;9602501;-1;516110;101;7;20;44,00;6;1;0;1;31;0;0;0;,00;2;0;1;202111;202301;1;1;5;,00
202109;3;35;355410;O;8412400;1;331110;101;9;22;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;7;39;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;7;38;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;2;26;261160;L;6822600;-1;411010;101;9;35;44,00;3;1;0;1;32;0;0;0;1964,51;4;0;1;202109;202301;1;0;5;1964,51
202109;3;35;355410;O;8412400;1;331110;101;9;24;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;31;312100;A;210101;-1;354205;101;2;22;44,00;3;1;0;1;31;0;0;0;1500,00;4;0;1;202109;202301;1;0;5;1500,00
202109;3;35;355410;O;8412400;1;331110;101;7;39;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;7;27;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;7;28;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;7;35;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;7;37;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;2;29;291170;N;8011101;1;517330;101;7;29;44,00;6;1;0;1;97;0;0;0;,00;3;0;1;202109;202301;1;0;5;,00
202109;3;33;330455;F;4120400;1;716510;101;7;49;45,00;1;1;0;1;97;0;0;0;1886,97;2;0;1;202203;202301;1;1;5;1886,97
202109;3;35;355410;O;8412400;1;331110;101;8;19;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;31;310560;F;4292802;1;725205;101;4;52;8,00;1;1;0;1;97;0;0;0;1900,00;7;0;1;202109;202301;1;0;5;1900,00
202109;3;35;355410;O;8412400;1;331110;101;8;27;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;4;41;410690;N;7830200;-1;422105;101;7;19;44,00;6;3;0;1;31;0;0;0;1186,99;1;0;1;202209;202301;1;1;5;1186,99
202109;3;35;355410;O;8412400;1;334115;101;7;32;44,00;6;1;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;2;27;270730;R;9313100;1;422105;101;8;20;44,00;3;1;0;1;97;0;0;0;1115,00;2;0;1;202109;202301;1;0;5;1115,00
202109;3;33;330455;H;5212500;-1;142105;101;9;42;48,00;3;3;0;1;31;0;0;0;6211,07;7;0;1;202109;202301;1;0;5;6211,07
202109;2;29;291170;N;8011101;1;517330;101;7;27;44,00;6;1;0;1;97;0;0;0;1100,00;3;0;1;202109;202301;1;0;5;1100,00
202109;3;35;355410;O;8412400;1;331110;101;7;50;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;33;330455;P;8512100;-1;141105;101;9;30;44,00;6;3;0;1;40;0;0;0;2201,11;3;0;1;202109;202301;1;0;5;2201,11
202109;3;35;355410;O;8412400;1;331110;101;7;50;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;2;29;292740;G;4772500;1;414110;101;7;21;44,00;3;1;0;1;97;0;0;0;1264,30;1;0;1;202109;202301;1;0;5;1264,30
202109;2;29;291170;N;8011101;1;317205;101;7;24;44,00;6;1;0;1;97;0;0;0;1100,00;3;0;1;202109;202301;1;0;5;1100,00
202109;3;35;355030;F;4110700;1;312105;101;7;26;40,00;1;3;0;1;97;0;0;0;3037,80;6;0;1;202109;202301;1;0;5;3037,80
202109;3;35;355410;O;8412400;1;331110;101;7;49;44,00;6;1;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;2;27;270690;P;8599604;1;717020;101;6;44;44,00;6;1;0;1;97;0;0;0;1200,00;1;0;1;202112;202301;1;1;5;1200,00
202109;2;26;260120;O;8411600;1;411005;101;7;55;44,00;3;1;0;1;97;0;0;9;;7;0;1;202208;202301;1;1;99;
202109;3;35;355410;O;8412400;1;331110;101;8;39;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;7;21;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;2;24;240260;Q;8630504;-1;322405;101;7;23;44,00;3;3;0;1;31;0;0;0;1200,00;1;0;1;202201;202301;1;1;5;1200,00
202109;3;35;355410;O;8412400;1;331110;101;7;46;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;7;58;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;7;34;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;33;330455;H;5212500;-1;783225;101;7;42;44,00;3;1;0;1;31;0;0;0;1138,73;7;0;1;202111;202301;1;1;5;1138,73
202109;2;23;230440;H;5223100;1;411010;101;9;42;44,00;3;3;0;1;97;0;0;0;1100,00;5;0;1;202109;202301;1;0;5;1100,00
202109;2;23;230440;F;4221903;-1;732120;101;7;31;44,00;3;1;0;1;40;0;0;0;1629,68;8;0;1;202109;202301;1;0;5;1629,68
202109;3;35;355410;O;8412400;1;334115;101;7;21;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;33;330390;G;4729699;1;821205;111;7;22;44,00;1;3;0;1;97;0;1;0;1441,00;3;0;1;202201;202301;1;1;1;6,55
202109;3;35;355410;O;8412400;1;331110;101;7;39;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;2;23;230440;F;4221903;-1;732120;101;7;40;44,00;3;1;0;1;40;0;0;0;1629,68;8;0;1;202109;202301;1;0;5;1629,68
202109;3;35;355410;O;8412400;1;331110;101;7;30;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;353030;Q;8610102;1;322205;101;7;38;34,50;3;3;0;1;97;0;0;0;1693,90;6;0;1;202109;202301;1;0;5;1693,90
202109;3;35;355410;O;8412400;1;331110;101;7;47;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;8;25;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;4;43;431490;J;6204000;1;520110;101;7;51;44,00;6;3;0;1;97;0;0;0;2300,00;1;0;1;202207;202301;1;1;5;2300,00
202109;3;35;355410;O;8412400;1;331110;101;7;24;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;334115;101;7;28;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;33;330455;C;2542000;1;724440;101;7;21;44,00;1;1;0;1;97;0;0;0;1335,35;1;0;1;202111;202301;1;1;5;1335,35
202109;3;35;355410;O;8412400;1;331110;101;9;33;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;8;21;44,00;6;1;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;8;24;44,00;1;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355030;I;5611201;-1;513405;101;7;73;44,00;1;1;0;1;31;0;0;0;1181,16;1;0;1;202208;202301;1;1;5;1181,16
202109;3;35;355410;O;8412400;1;331110;101;7;43;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;8;38;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;7;25;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355030;G;4781400;-1;521140;101;7;20;44,00;6;3;0;1;31;0;0;0;1461,26;1;0;1;202110;202301;1;1;5;1461,26
202109;2;27;270690;P;8599604;1;717020;101;3;47;44,00;6;1;0;1;97;0;0;0;1200,00;1;0;1;202112;202301;1;1;5;1200,00
202109;3;31;311940;F;4120400;1;717020;101;5;19;44,00;3;1;0;1;97;0;0;0;1139,60;3;0;1;202109;202301;1;0;5;1139,60
202109;1;17;172100;S;9511800;1;317205;101;7;24;44,00;3;1;0;1;97;0;0;0;1130,31;1;0;1;202110;202301;1;1;5;1130,31
202109;3;35;355410;O;8412400;1;334115;101;7;27;44,00;6;1;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;33;330455;H;5212500;-1;783225;101;7;44;48,00;2;1;0;1;31;0;0;0;1138,73;7;0;1;202109;202301;1;0;5;1138,73
202109;3;35;355410;O;8412400;1;331110;101;8;22;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;7;53;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;8;18;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;2;29;292170;G;4712100;1;521110;101;7;30;44,00;1;3;0;1;97;0;0;0;1100,00;2;0;1;202109;202301;1;0;5;1100,00
202109;3;35;355410;O;8412400;1;331110;101;7;40;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;7;30;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;7;63;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;2;27;270690;P;8599604;1;717020;101;6;28;44,00;6;1;0;1;97;0;0;0;1200,00;1;0;1;202112;202301;1;1;5;1200,00
202109;5;53;530010;N;8299799;-1;992205;101;7;38;44,00;3;1;0;1;31;0;0;0;2575,92;1;0;1;202203;202301;1;1;5;2575,92
202109;3;35;355410;O;8412400;1;331110;101;8;38;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;2;29;291170;N;8011101;1;517330;101;7;34;44,00;6;1;0;1;97;0;0;0;1100,00;3;0;1;202109;202301;1;0;5;1100,00
202109;1;17;170210;M;6911701;1;252305;101;9;22;44,00;6;3;0;1;97;0;0;0;1100,00;2;0;1;202111;202301;1;1;5;1100,00
202109;3;35;355030;P;8511200;-1;231110;101;9;34;40,00;3;3;0;1;31;0;0;0;2557,74;4;0;1;202109;202301;1;0;5;2557,74
202109;4;41;410150;G;4759899;1;411010;101;7;49;44,00;1;3;0;1;97;0;0;0;1100,00;1;0;1;202109;202301;1;0;5;1100,00
202109;3;35;355410;O;8412400;1;331110;101;7;34;44,00;6;1;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355030;C;2829199;-1;374420;101;7;27;44,00;3;1;0;1;32;0;0;9;978,72;5;0;1;202109;202301;1;0;5;978,72
202109;3;35;355410;O;8412400;1;331110;101;9;47;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;2;27;270690;P;8599604;1;715210;101;3;37;44,00;6;1;0;1;97;0;0;0;1500,00;1;0;1;202112;202301;1;1;5;1500,00
202109;3;35;355410;O;8412400;1;233225;101;9;26;44,00;6;3;0;1;97;0;0;0;1764,59;2;0;1;202206;202301;1;1;5;1764,59
202109;5;52;520870;H;4929902;1;782410;101;7;52;44,00;3;1;0;1;97;0;0;0;1273,97;1;0;1;202112;202301;1;1;5;1273,97
202109;3;35;355410;O;8412400;1;331110;101;9;24;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;5;52;520870;G;4781400;-1;763310;101;7;20;40,00;3;1;0;1;31;0;0;0;1203,16;2;0;1;202110;202301;1;1;5;1203,16
202109;3;35;351907;C;3104700;1;765235;101;2;37;44,00;1;1;0;1;97;0;0;0;1503,67;5;0;1;202109;202301;1;0;5;1503,67
202109;3;35;355410;O;8412400;1;331110;101;9;26;44,00;6;3;0;1;97;0;0;0;1538,12;2;0;1;202206;202301;1;1;5;1538,12
202109;3;35;355410;O;8412400;1;331110;101;9;34;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;233225;101;7;23;44,00;6;3;0;1;97;0;0;0;1764,59;2;0;1;202206;202301;1;1;5;1764,59
202109;3;35;355410;O;8412400;1;331110;101;9;53;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;7;46;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;2;23;230440;F;4221903;-1;414105;101;7;28;44,00;6;1;0;1;31;0;0;0;1775,57;8;0;1;202109;202301;1;0;5;1775,57
202109;2;26;260960;G;4712100;-1;521125;101;7;25;44,00;1;1;0;1;31;0;0;9;1205,00;2;0;1;202109;202301;1;0;5;1205,00
202109;2;29;292810;G;4744005;-1;521110;101;7;26;44,00;1;3;0;1;31;0;0;0;1150,00;6;0;1;202110;202301;1;1;5;1150,00
202109;3;35;355410;O;8412400;1;331110;101;7;27;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;2;27;270690;P;8599604;1;721325;101;7;44;44,00;6;1;0;1;97;0;0;0;1800,00;1;0;1;202112;202301;1;1;5;1800,00
202109;3;35;355410;O;8412400;1;331110;101;7;38;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;7;38;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;7;39;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;233225;101;9;27;44,00;6;3;0;1;97;0;0;0;1764,59;2;0;1;202206;202301;1;1;5;1764,59
202109;3;35;355410;O;8412400;1;334115;101;7;24;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202109;3;35;355410;O;8412400;1;331110;101;9;39;44,00;6;3;0;1;97;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202110;3;33;330455;J;5911102;1;374140;101;7;41;44,00;4;1;0;1;97;0;0;0;3785,71;1;0;1;202110;202301;1;0;5;3785,71
202110;3;35;350410;G;4754701;1;521110;101;7;20;44,00;3;3;0;1;97;0;0;0;1818,00;1;0;1;202210;202301;1;1;5;1818,00
202110;3;31;310730;I;5611203;1;141510;101;7;26;48,00;6;3;0;1;97;0;0;0;1816,38;5;0;1;202110;202301;1;0;5;1816,38
202110;3;33;330455;F;4120400;1;717020;101;7;44;44,00;6;1;0;1;97;0;0;0;1135,67;1;0;1;202110;202301;1;0;5;1135,67
202110;1;15;150442;F;4120400;1;411005;101;7;23;44,00;1;3;0;1;97;0;0;0;1715,85;5;0;1;202201;202301;1;1;5;1715,85
202110;2;29;292810;G;4744005;1;521110;101;7;22;44,00;3;3;0;1;97;0;0;0;1150,00;6;0;1;202110;202301;1;0;5;1150,00
202110;2;29;293260;A;154700;-1;623215;101;5;19;48,00;3;1;2;3;31;0;0;0;1100,00;1;0;1;202110;202301;1;0;5;1100,00
202110;3;35;355410;O;8412400;1;371410;101;8;21;44,00;6;3;0;1;97;0;0;0;1764,59;2;0;1;202206;202301;1;1;5;1764,59
202110;4;41;412150;C;3101200;1;773115;101;5;44;44,00;1;1;0;1;97;0;0;0;1674,20;7;0;1;202110;202301;1;0;1;7,61
202110;3;33;330455;G;4644301;1;514320;101;7;30;44,00;6;1;0;1;97;0;0;0;1027,39;1;0;1;202210;202301;1;1;5;1027,39
202110;4;41;410150;H;4930202;1;411010;101;7;23;44,00;3;3;0;1;97;0;0;0;1710,82;1;0;1;202110;202301;1;0;5;1710,82
202110;2;29;291480;F;4221902;1;411005;101;7;31;30,00;3;3;0;1;97;0;0;0;700,00;7;0;1;202110;202301;1;0;5;700,00
202110;1;13;130260;N;8112500;1;517410;101;7;35;36,00;3;1;0;1;97;0;0;0;1217,00;1;0;1;202201;202301;1;1;5;1217,00
202110;2;23;230440;F;4221903;-1;992225;101;4;24;44,00;3;1;0;1;40;0;0;0;1120,00;8;0;1;202110;202301;1;0;5;1120,00
202110;3;33;330455;J;5911102;1;372105;101;8;36;44,00;1;1;0;1;97;0;0;0;5214,29;1;0;1;202110;202301;1;0;5;5214,29
202110;4;41;412150;C;3101200;1;514320;101;7;42;44,00;6;3;0;1;97;0;0;0;1690,00;7;0;1;202110;202301;1;0;5;1690,00
202110;3;33;330455;J;5911102;1;860115;101;8;51;44,00;4;1;0;1;97;0;0;0;3785,71;1;0;1;202110;202301;1;0;5;3785,71
202110;1;13;130340;F;4399103;-1;715405;101;7;50;44,00;3;1;0;4;43;0;0;0;1300,00;1;0;1;202110;202301;1;0;5;1300,00
202110;1;15;150442;F;4120400;1;717020;101;2;39;44,00;3;1;0;1;97;0;0;0;1243,67;5;0;1;202201;202301;1;1;5;1243,67
